seq,t_utc,true_label,pred_prob,pred_label,model_version,http_status
1003,2026-09-22T07:59:01Z,0.0,0.015086502012270691,0,2,200
1004,2026-09-22T07:59:01Z,0.0,0.013862966609209416,0,2,200
1005,2026-09-22T07:59:02Z,0.0,0.2606420271650677,0,2,200
1006,2026-09-22T07:59:02Z,0.0,0.05351860459454612,0,4,200
1007,2026-09-22T07:59:02Z,0.0,0.08162540999318825,0,2,200
1008,2026-09-22T07:59:03Z,0.0,0.03319454911557678,0,2,200
1009,2026-09-22T07:59:03Z,0.0,0.05351860459454612,0,4,200
1010,2026-09-22T07:59:03Z,0.0,0.026261951506654047,0,2,200
1011,2026-09-22T07:59:04Z,0.0,0.20012484497191899,0,2,200
1012,2026-09-22T07:59:04Z,1.0,0.2810126913730246,0,2,200
1013,2026-09-22T07:59:04Z,0.0,0.015010655932174715,0,2,200
1014,2026-09-22T07:59:05Z,0.0,0.02043913213794617,0,2,200
1015,2026-09-22T07:59:05Z,0.0,0.052363944367950215,0,2,200
1016,2026-09-22T07:59:06Z,0.0,0.1738303967449231,0,2,200
1017,2026-09-22T07:59:06Z,0.0,0.024104854545865532,0,2,200
1018,2026-09-22T07:59:06Z,0.0,0.016760441584042992,0,2,200
1019,2026-09-22T07:59:07Z,0.0,0.01680433767268067,0,2,200
1020,2026-09-22T07:59:07Z,0.0,0.03460210992049868,0,2,200
1021,2026-09-22T07:59:07Z,0.0,0.2123299747463802,0,2,200
1022,2026-09-22T07:59:08Z,0.0,0.04947418379069537,0,2,200
1023,2026-09-22T07:59:08Z,0.0,0.022172417981631973,0,2,200
1024,2026-09-22T07:59:08Z,0.0,0.1172259656183337,0,2,200
1025,2026-09-22T07:59:09Z,0.0,0.05351860459454612,0,4,200
1026,2026-09-22T07:59:09Z,0.0,0.013799743416164061,0,2,200
1027,2026-09-22T07:59:09Z,0.0,0.09925675673585455,0,2,200
1028,2026-09-22T07:59:10Z,0.0,0.12719422147997508,0,2,200
1029,2026-09-22T07:59:10Z,0.0,0.0586869020552533,0,4,200
1030,2026-09-22T07:59:11Z,0.0,0.030927540872802216,0,2,200
1031,2026-09-22T07:59:11Z,0.0,0.09382608056109161,0,2,200
1032,2026-09-22T07:59:11Z,0.0,0.013336490691422486,0,2,200
1033,2026-09-22T07:59:12Z,0.0,0.014045158726328505,0,2,200
1034,2026-09-22T07:59:12Z,0.0,0.09466520956550799,0,2,200
1035,2026-09-22T07:59:12Z,0.0,0.1113970205973513,0,4,200
1036,2026-09-22T07:59:13Z,0.0,0.02424586987089915,0,2,200
1037,2026-09-22T07:59:13Z,0.0,0.1305597246263993,0,2,200
1038,2026-09-22T07:59:13Z,0.0,0.017315759642730598,0,2,200
1039,2026-09-22T07:59:14Z,0.0,0.01282691194686035,0,2,200
1040,2026-09-22T07:59:14Z,0.0,0.11879287149969571,0,4,200
1041,2026-09-22T07:59:14Z,0.0,0.07108772376228145,0,2,200
1042,2026-09-22T07:59:15Z,0.0,0.061230569852241186,0,2,200
1043,2026-09-22T07:59:15Z,0.0,0.11879287149969571,0,4,200
1044,2026-09-22T07:59:16Z,0.0,0.013911316205004192,0,2,200
1045,2026-09-22T07:59:16Z,0.0,0.012970892682819462,0,2,200
1046,2026-09-22T07:59:16Z,0.0,0.01298890017122594,0,2,200
1047,2026-09-22T07:59:17Z,0.0,0.2109955628485559,0,2,200
1048,2026-09-22T07:59:17Z,0.0,0.026028106816973384,0,2,200
1049,2026-09-22T07:59:17Z,0.0,0.12607674125168214,0,2,200
1050,2026-09-22T07:59:18Z,0.0,0.048729194318046065,0,2,200
1051,2026-09-22T07:59:18Z,0.0,0.02401344053036393,0,2,200
1052,2026-09-22T07:59:18Z,0.0,0.03153358473130143,0,2,200
1053,2026-09-22T07:59:19Z,0.0,0.05843273775550137,0,2,200
1054,2026-09-22T07:59:19Z,0.0,0.028326324021713433,0,2,200
1055,2026-09-22T07:59:19Z,0.0,0.05182996955394909,0,2,200
1056,2026-09-22T07:59:20Z,0.0,0.16958811306138294,0,2,200
1057,2026-09-22T07:59:20Z,0.0,0.09458348278268325,0,2,200
1058,2026-09-22T07:59:20Z,1.0,0.1690662403671161,0,2,200
1059,2026-09-22T07:59:21Z,0.0,0.021943010210323074,0,2,200
1060,2026-09-22T07:59:21Z,0.0,0.02162312743172529,0,2,200
1061,2026-09-22T07:59:22Z,0.0,0.02394355732581156,0,2,200
1062,2026-09-22T07:59:22Z,0.0,0.06390047985495986,0,2,200
1063,2026-09-22T07:59:22Z,0.0,0.03079220309151907,0,2,200
1064,2026-09-22T07:59:23Z,0.0,0.060729989421705516,0,2,200
1065,2026-09-22T07:59:23Z,0.0,0.04757051196402675,0,2,200
1066,2026-09-22T07:59:23Z,0.0,0.15887490713507524,0,2,200
1067,2026-09-22T07:59:24Z,0.0,0.0199768721865122,0,2,200
1068,2026-09-22T07:59:24Z,1.0,0.2315449762824311,0,2,200
1069,2026-09-22T07:59:25Z,0.0,0.16834510024571522,0,2,200
1070,2026-09-22T07:59:25Z,0.0,0.08676279595007612,0,4,200
1071,2026-09-22T07:59:25Z,0.0,0.042307499941431397,0,2,200
1072,2026-09-22T07:59:26Z,0.0,0.03247385959961202,0,2,200
1073,2026-09-22T07:59:26Z,0.0,0.06052512101676358,0,2,200
1074,2026-09-22T07:59:26Z,0.0,0.023305185683996442,0,2,200
1075,2026-09-22T07:59:27Z,0.0,0.013600070298617048,0,2,200
1076,2026-09-22T07:59:27Z,0.0,0.04283513302078933,0,2,200
1077,2026-09-22T07:59:27Z,0.0,0.20759614542938823,0,2,200
1078,2026-09-22T07:59:28Z,0.0,0.035496548965426776,0,2,200
1079,2026-09-22T07:59:28Z,0.0,0.013554007023519912,0,2,200
1080,2026-09-22T07:59:29Z,0.0,0.013798967622332405,0,2,200
1081,2026-09-22T07:59:29Z,0.0,0.014492505274553667,0,2,200
1082,2026-09-22T07:59:29Z,0.0,0.1581017655653196,0,2,200
1083,2026-09-22T07:59:30Z,0.0,0.028971547621907217,0,2,200
1084,2026-09-22T07:59:30Z,0.0,0.10857866616578656,0,2,200
1085,2026-09-22T07:59:30Z,0.0,0.04164010003329972,0,2,200
1086,2026-09-22T07:59:31Z,0.0,0.0379417513380217,0,2,200
1087,2026-09-22T07:59:31Z,0.0,0.014957789853349106,0,2,200
1088,2026-09-22T07:59:31Z,0.0,0.0768557930290689,0,2,200
1089,2026-09-22T07:59:32Z,0.0,0.037321071844568246,0,2,200
1090,2026-09-22T07:59:32Z,0.0,0.032008676628497865,0,2,200
1091,2026-09-22T07:59:32Z,0.0,0.05603320904550575,0,2,200
1092,2026-09-22T07:59:33Z,0.0,0.05351860459454612,0,4,200
1093,2026-09-22T07:59:33Z,0.0,0.07729240874668458,0,2,200
1094,2026-09-22T07:59:34Z,0.0,0.03414543152596727,0,2,200
1095,2026-09-22T07:59:34Z,0.0,0.05351860459454612,0,4,200
1096,2026-09-22T07:59:34Z,0.0,0.03327279093348199,0,2,200
1097,2026-09-22T07:59:35Z,0.0,0.01638197128141164,0,2,200
1098,2026-09-22T07:59:35Z,0.0,0.05351860459454612,0,4,200
1099,2026-09-22T07:59:35Z,0.0,0.07878018177723121,0,2,200
1100,2026-09-22T07:59:36Z,0.0,0.15177395887790268,0,2,200
1101,2026-09-22T07:59:36Z,0.0,0.029165945428512856,0,2,200
1102,2026-09-22T07:59:36Z,0.0,0.043146486326564176,0,2,200
1103,2026-09-22T07:59:37Z,0.0,0.02469377496859607,0,2,200
1104,2026-09-22T07:59:37Z,0.0,0.033929764506820656,0,2,200
1105,2026-09-22T07:59:37Z,0.0,0.03195446166811236,0,2,200
1106,2026-09-22T07:59:38Z,0.0,0.025589940323065493,0,2,200
1107,2026-09-22T07:59:38Z,0.0,0.05351860459454612,0,4,200
1108,2026-09-22T07:59:39Z,0.0,0.018976612030057308,0,2,200
1109,2026-09-22T07:59:39Z,0.0,0.2087617084011356,0,2,200
1110,2026-09-22T07:59:39Z,0.0,0.025792292839869037,0,2,200
1111,2026-09-22T07:59:40Z,0.0,0.1269696072762698,0,2,200
1112,2026-09-22T07:59:40Z,0.0,0.035697646457929604,0,2,200
1113,2026-09-22T07:59:40Z,0.0,0.05351860459454612,0,4,200
1114,2026-09-22T07:59:41Z,0.0,0.028359459181877794,0,2,200
1115,2026-09-22T07:59:41Z,0.0,0.025998103497128607,0,2,200
1116,2026-09-22T07:59:41Z,0.0,0.15871748060379337,0,2,200
1117,2026-09-22T07:59:42Z,0.0,0.05351860459454612,0,4,200
1118,2026-09-22T07:59:42Z,0.0,0.0977811114572797,0,2,200
1119,2026-09-22T07:59:42Z,0.0,0.0324435382468012,0,2,200
1120,2026-09-22T07:59:43Z,0.0,0.015072762038674237,0,2,200
1121,2026-09-22T07:59:43Z,0.0,0.05351860459454612,0,4,200
1122,2026-09-22T07:59:43Z,0.0,0.11470650823063164,0,2,200
1123,2026-09-22T07:59:44Z,0.0,0.0805900162803126,0,2,200
1124,2026-09-22T07:59:44Z,0.0,0.034969326106256166,0,2,200
1125,2026-09-22T07:59:45Z,0.0,0.04850556477806012,0,2,200
1126,2026-09-22T07:59:45Z,0.0,0.012913446985256406,0,2,200
1127,2026-09-22T07:59:45Z,0.0,0.10771696016985978,0,2,200
1128,2026-09-22T07:59:46Z,0.0,0.06013450113146435,0,2,200
1129,2026-09-22T07:59:46Z,0.0,0.014841738001147029,0,2,200
1130,2026-09-22T07:59:46Z,0.0,0.1019217937920104,0,2,200
1131,2026-09-22T07:59:47Z,0.0,0.017474837391996914,0,2,200
1132,2026-09-22T07:59:47Z,0.0,0.1012222502735698,0,2,200
1133,2026-09-22T07:59:47Z,0.0,0.06642231821755278,0,2,200
1134,2026-09-22T07:59:48Z,0.0,0.014109424874476584,0,2,200
1135,2026-09-22T07:59:48Z,0.0,0.022709752511387436,0,2,200
1136,2026-09-22T07:59:48Z,0.0,0.01400776785247455,0,2,200
1137,2026-09-22T07:59:49Z,0.0,0.05351860459454612,0,4,200
1138,2026-09-22T07:59:49Z,0.0,0.10046999358809412,0,2,200
1139,2026-09-22T07:59:50Z,0.0,0.017832940864060204,0,2,200
1140,2026-09-22T07:59:50Z,0.0,0.05351860459454612,0,4,200
1141,2026-09-22T07:59:50Z,0.0,0.012956851212043428,0,2,200
1142,2026-09-22T07:59:51Z,0.0,0.12242758201607704,0,2,200
1143,2026-09-22T07:59:51Z,0.0,0.10291909924180899,0,2,200
1144,2026-09-22T07:59:51Z,0.0,0.06091445549689052,0,4,200
1145,2026-09-22T07:59:52Z,0.0,0.10457794016198557,0,2,200
1146,2026-09-22T07:59:52Z,0.0,0.06223067679942763,0,2,200
1147,2026-09-22T07:59:52Z,0.0,0.027942001643570354,0,2,200
1148,2026-09-22T07:59:53Z,0.0,0.014606132618355314,0,2,200
1149,2026-09-22T07:59:53Z,0.0,0.013140653295968321,0,2,200
1150,2026-09-22T07:59:54Z,0.0,0.013427714296485644,0,2,200
1151,2026-09-22T07:59:54Z,0.0,0.01977875086618179,0,2,200
1152,2026-09-22T07:59:54Z,0.0,0.10543121162069627,0,2,200
1153,2026-09-22T07:59:55Z,0.0,0.013634212777484524,0,2,200
1154,2026-09-22T07:59:55Z,0.0,0.11456943906353612,0,2,200
1155,2026-09-22T07:59:55Z,0.0,0.013192528408554291,0,2,200
1156,2026-09-22T07:59:56Z,0.0,0.01449740430190194,0,2,200
1157,2026-09-22T07:59:56Z,0.0,0.014792211355207191,0,2,200
1158,2026-09-22T07:59:57Z,0.0,0.1196307420567866,0,2,200
1159,2026-09-22T07:59:57Z,0.0,0.15603274027315497,0,2,200
1160,2026-09-22T07:59:57Z,0.0,0.018827245316348287,0,2,200
1161,2026-09-22T07:59:58Z,0.0,0.1165653180580585,0,4,200
1162,2026-09-22T07:59:58Z,0.0,0.05915732670459528,0,2,200
1163,2026-09-22T07:59:58Z,0.0,0.013498189107912418,0,2,200
1164,2026-09-22T07:59:59Z,0.0,0.07369974083547282,0,2,200
1165,2026-09-22T07:59:59Z,0.0,0.1113970205973513,0,4,200
1166,2026-09-22T07:59:59Z,0.0,0.11965033926183016,0,2,200
1167,2026-09-22T08:00:00Z,0.0,0.024829270760253142,0,2,200
1168,2026-09-22T08:00:00Z,0.0,0.02358737610807418,0,2,200
1169,2026-09-22T08:00:01Z,0.0,0.05351860459454612,0,4,200
1170,2026-09-22T08:00:01Z,0.0,0.012851663173431864,0,2,200
1171,2026-09-22T08:00:01Z,0.0,0.022244418448882884,0,2,200
1172,2026-09-22T08:00:02Z,1.0,0.13030758998116496,0,2,200
1173,2026-09-22T08:00:02Z,0.0,0.0293253066685719,0,2,200
1174,2026-09-22T08:00:02Z,0.0,0.09976977566837258,0,2,200
1175,2026-09-22T08:00:03Z,0.0,0.03981334576705297,0,2,200
1176,2026-09-22T08:00:03Z,0.0,0.018146728031120152,0,2,200
1177,2026-09-22T08:00:03Z,0.0,0.019404284586265218,0,2,200
1178,2026-09-22T08:00:04Z,0.0,0.04941985517450874,0,2,200
1179,2026-09-22T08:00:04Z,0.0,0.13181479186536665,0,2,200
1180,2026-09-22T08:00:04Z,0.0,0.09997402959865782,0,2,200
1181,2026-09-22T08:00:05Z,0.0,0.13940612133864472,0,2,200
1182,2026-09-22T08:00:05Z,0.0,0.017800630897784938,0,2,200
1183,2026-09-22T08:00:06Z,0.0,0.015430161327376526,0,2,200
1184,2026-09-22T08:00:06Z,0.0,0.019905627351843078,0,2,200
1185,2026-09-22T08:00:06Z,0.0,0.16841363157075448,0,2,200
1186,2026-09-22T08:00:07Z,0.0,0.2219124076279426,0,2,200
1187,2026-09-22T08:00:07Z,0.0,0.08478129618765635,0,2,200
1188,2026-09-22T08:00:07Z,0.0,0.03395267269527047,0,2,200
1189,2026-09-22T08:00:08Z,1.0,0.14383061526815513,0,2,200
1190,2026-09-22T08:00:08Z,0.0,0.11211364627556242,0,2,200
1191,2026-09-22T08:00:08Z,0.0,0.18905351336558493,0,2,200
1192,2026-09-22T08:00:09Z,0.0,0.11220520763912627,0,2,200
1193,2026-09-22T08:00:09Z,0.0,0.014585214261553087,0,2,200
1194,2026-09-22T08:00:09Z,0.0,0.04281128007856566,0,2,200
1195,2026-09-22T08:00:10Z,0.0,0.30267091820114195,0,2,200
1196,2026-09-22T08:00:10Z,0.0,0.01384244526642434,0,2,200
1197,2026-09-22T08:00:11Z,0.0,0.1127823091949789,0,2,200
1198,2026-09-22T08:00:11Z,0.0,0.023699688647032473,0,2,200
1199,2026-09-22T08:00:11Z,0.0,0.017791314176468655,0,2,200
